output,grid_path
AN,"['JEDADBCA', 'JEDBCADD', 'JEDAABAD', 'JFCDABDC', 'JFCDAAAB', 'JEDBDDCB', 'JEDBCDBD', 'JEDAADDB', 'JEDBCDBA', 'JEDBCADB']"
AN,"['JEDBCADD', 'JEDBCADB', 'JEDBCDBD', 'JFCDAAAB', 'JEDAABAD', 'JEDAADDB', 'JFCDABDC', 'JEDBCDBA', 'JEDBDDCB', 'JEDADBCA']"
AN,"['JEDADBCA', 'JFCDABDC', 'JEDBCDBA', 'JEDBCADB', 'JEDBDDCB', 'JEDAABAD', 'JFCDAAAB', 'JEDBCDBD', 'JEDBCADD', 'JEDAADDB']"
AN,"['JEDBDDCB', 'JFCDAAAB', 'JFCDABDC', 'JEDBCDBD', 'JEDAADDB', 'JEDAABAD', 'JEDADBCA', 'JEDBCDBA', 'JEDBCADB', 'JEDBCADD']"
AN,"['JEDAADDB', 'JEDBDDCB', 'JEDBCADD', 'JEDBCDBD', 'JFCDABDC', 'JEDADBCA', 'JEDBCDBA', 'JFCDAAAB', 'JEDAABAD', 'JEDBCADB']"
AN,"['JEDBCADB', 'JEDBCDBD', 'JEDBCADD', 'JFCDAAAB', 'JFCDABDC', 'JEDBDDCB', 'JEDADBCA', 'JEDAADDB', 'JEDBCDBA', 'JEDAABAD']"
AN,"['JFCDAAAB', 'JEDBCADD', 'JEDBDDCB', 'JFCDABDC', 'JEDAADDB', 'JEDADBCA', 'JEDBCDBA', 'JEDBCADB', 'JEDAABAD', 'JEDBCDBD']"
AN,"['JFCDAAAB', 'JEDBCDBA', 'JEDBDDCB', 'JEDBCADD', 'JEDAADDB', 'JEDAABAD', 'JEDBCADB', 'JFCDABDC', 'JEDBCDBD', 'JEDADBCA']"
AN,"['JEDADBCA', 'JEDBDDCB', 'JEDBCDBD', 'JFCDAAAB', 'JEDBCADD', 'JFCDABDC', 'JEDBCADB', 'JEDBCDBA', 'JEDAABAD', 'JEDAADDB']"
AN,"['JEDAADDB', 'JFCDABDC', 'JEDBDDCB', 'JEDBCADB', 'JEDBCDBA', 'JEDBCADD', 'JFCDAAAB', 'JEDAABAD', 'JEDADBCA', 'JEDBCDBD']"
AN,"['JEDBCDBD', 'JEDBCDBA', 'JFCDAAAB', 'JEDBDDCB', 'JEDBCADB', 'JEDAADDB', 'JEDBCADD', 'JEDAABAD', 'JEDADBCA', 'JFCDABDC']"
AN,"['JEDBCADB', 'JEDBCADD', 'JEDAABAD', 'JEDAADDB', 'JEDBDDCB', 'JEDADBCA', 'JEDBCDBD', 'JFCDAAAB', 'JEDBCDBA', 'JFCDABDC']"
AN,"['JEDBDDCB', 'JEDBCDBD', 'JEDAABAD', 'JEDBCADB', 'JEDBCDBA', 'JFCDABDC', 'JEDAADDB', 'JFCDAAAB', 'JEDBCADD', 'JEDADBCA']"
AN,"['JEDBCADB', 'JFCDABDC', 'JFCDAAAB', 'JEDBDDCB', 'JEDBCDBA', 'JEDAADDB', 'JEDADBCA', 'JEDAABAD', 'JEDBCADD', 'JEDBCDBD']"
AN,"['JFCDAAAB', 'JEDAADDB', 'JEDAABAD', 'JEDBCDBD', 'JEDADBCA', 'JEDBDDCB', 'JEDBCADD', 'JEDBCDBA', 'JEDBCADB', 'JFCDABDC']"
AN,"['JFCDAAAB', 'JEDAADDB', 'JEDADBCA', 'JEDBCADB', 'JEDAABAD', 'JEDBCDBA', 'JFCDABDC', 'JEDBCDBD', 'JEDBCADD', 'JEDBDDCB']"
AN,"['JEDAADDB', 'JEDBCADB', 'JEDBDDCB', 'JEDBCADD', 'JEDBCDBD', 'JEDADBCA', 'JEDAABAD', 'JFCDAAAB', 'JEDBCDBA', 'JFCDABDC']"
AN,"['JEDBDDCB', 'JEDBCADB', 'JEDBCADD', 'JFCDAAAB', 'JFCDABDC', 'JEDADBCA', 'JEDBCDBA', 'JEDAABAD', 'JEDBCDBD', 'JEDAADDB']"
AN,"['JEDAABAD', 'JEDAADDB', 'JEDBCDBA', 'JEDADBCA', 'JEDBCDBD', 'JFCDAAAB', 'JEDBDDCB', 'JEDBCADD', 'JEDBCADB', 'JFCDABDC']"
AN,"['JEDAABAD', 'JEDBCDBA', 'JFCDAAAB', 'JEDADBCA', 'JEDBDDCB', 'JFCDABDC', 'JEDBCADD', 'JEDBCDBD', 'JEDAADDB', 'JEDBCADB']"
AN,"['JEDBCDBA', 'JFCDAAAB', 'JEDBCADB', 'JFCDABDC', 'JEDADBCA', 'JEDAABAD', 'JEDBDDCB', 'JEDAADDB', 'JEDBCADD', 'JEDBCDBD']"
AN,"['JEDBCDBA', 'JEDAADDB', 'JEDBCADD', 'JEDBDDCB', 'JFCDABDC', 'JFCDAAAB', 'JEDBCADB', 'JEDBCDBD', 'JEDADBCA', 'JEDAABAD']"
AN,"['JFCDABDC', 'JEDBCDBA', 'JEDBCDBD', 'JEDAABAD', 'JEDADBCA', 'JEDBCADD', 'JEDBDDCB', 'JFCDAAAB', 'JEDBCADB', 'JEDAADDB']"
AN,"['JEDADBCA', 'JFCDAAAB', 'JEDAADDB', 'JEDBCDBD', 'JEDAABAD', 'JEDBCADB', 'JEDBCADD', 'JEDBDDCB', 'JEDBCDBA', 'JFCDABDC']"
AN,"['JEDBDDCB', 'JEDBCADD', 'JFCDABDC', 'JEDADBCA', 'JFCDAAAB', 'JEDAADDB', 'JEDAABAD', 'JEDBCDBA', 'JEDBCADB', 'JEDBCDBD']"
AN,"['JFCDABDC', 'JEDBCDBA', 'JEDBCADD', 'JEDBCDBD', 'JEDAADDB', 'JEDAABAD', 'JFCDAAAB', 'JEDBDDCB', 'JEDADBCA', 'JEDBCADB']"
AN,"['JEDBCADD', 'JEDBCADB', 'JEDBDDCB', 'JEDBCDBD', 'JFCDAAAB', 'JEDAADDB', 'JEDADBCA', 'JEDAABAD', 'JFCDABDC', 'JEDBCDBA']"
AN,"['JEDBCADD', 'JEDAABAD', 'JEDAADDB', 'JFCDAAAB', 'JEDBCDBD', 'JEDBDDCB', 'JEDADBCA', 'JFCDABDC', 'JEDBCDBA', 'JEDBCADB']"
AN,"['JEDAADDB', 'JFCDABDC', 'JEDBCDBA', 'JEDBCADD', 'JFCDAAAB', 'JEDBCADB', 'JEDAABAD', 'JEDADBCA', 'JEDBDDCB', 'JEDBCDBD']"
AN,"['JEDBCDBD', 'JFCDABDC', 'JEDADBCA', 'JEDBDDCB', 'JEDAABAD', 'JEDBCADD', 'JFCDAAAB', 'JEDAADDB', 'JEDBCDBA', 'JEDBCADB']"
AN,"['JEDBCADB', 'JEDBCDBA', 'JEDBCDBD', 'JFCDAAAB', 'JEDAADDB', 'JEDBDDCB', 'JEDAABAD', 'JEDBCADD', 'JEDADBCA', 'JFCDABDC']"
AN,"['JEDADBCA', 'JFCDABDC', 'JEDBCADB', 'JEDBCDBA', 'JFCDAAAB', 'JEDAABAD', 'JEDBCADD', 'JEDAADDB', 'JEDBCDBD', 'JEDBDDCB']"
AN,"['JEDAABAD', 'JEDADBCA', 'JEDBCADD', 'JEDBCDBD', 'JEDBCADB', 'JEDAADDB', 'JEDBDDCB', 'JFCDAAAB', 'JFCDABDC', 'JEDBCDBA']"
AN,"['JEDADBCA', 'JEDBCDBD', 'JEDBCDBA', 'JEDBDDCB', 'JEDAABAD', 'JEDAADDB', 'JFCDAAAB', 'JEDBCADD', 'JEDBCADB', 'JFCDABDC']"
AN,"['JFCDAAAB', 'JEDAADDB', 'JEDBDDCB', 'JEDBCDBD', 'JEDBCADB', 'JEDBCDBA', 'JFCDABDC', 'JEDBCADD', 'JEDAABAD', 'JEDADBCA']"
AN,"['JEDADBCA', 'JEDBDDCB', 'JEDBCADB', 'JFCDABDC', 'JEDBCDBD', 'JEDBCADD', 'JEDAADDB', 'JEDBCDBA', 'JFCDAAAB', 'JEDAABAD']"
AN,"['JEDBCADD', 'JEDBDDCB', 'JEDAADDB', 'JEDBCDBD', 'JEDBCADB', 'JEDADBCA', 'JFCDABDC', 'JFCDAAAB', 'JEDBCDBA', 'JEDAABAD']"
AN,"['JEDAABAD', 'JEDBCDBA', 'JFCDAAAB', 'JEDBDDCB', 'JFCDABDC', 'JEDAADDB', 'JEDBCDBD', 'JEDBCADB', 'JEDADBCA', 'JEDBCADD']"
AN,"['JEDAABAD', 'JFCDAAAB', 'JFCDABDC', 'JEDADBCA', 'JEDAADDB', 'JEDBDDCB', 'JEDBCADD', 'JEDBCDBA', 'JEDBCDBD', 'JEDBCADB']"
AN,"['JFCDABDC', 'JEDBCADD', 'JEDAABAD', 'JEDADBCA', 'JEDAADDB', 'JEDBDDCB', 'JEDBCDBD', 'JEDBCDBA', 'JFCDAAAB', 'JEDBCADB']"
AN,"['JFCDAAAB', 'JEDBCDBA', 'JFCDABDC', 'JEDADBCA', 'JEDAADDB', 'JEDAABAD', 'JEDBCADD', 'JEDBCADB', 'JEDBCDBD', 'JEDBDDCB']"
AN,"['JEDBCDBA', 'JEDBCADD', 'JFCDAAAB', 'JEDBCADB', 'JFCDABDC', 'JEDAABAD', 'JEDBDDCB', 'JEDAADDB', 'JEDBCDBD', 'JEDADBCA']"
AN,"['JEDAABAD', 'JFCDAAAB', 'JEDAADDB', 'JEDBDDCB', 'JEDADBCA', 'JEDBCADB', 'JEDBCDBD', 'JEDBCDBA', 'JFCDABDC', 'JEDBCADD']"
AN,"['JFCDABDC', 'JEDAABAD', 'JEDADBCA', 'JEDBDDCB', 'JFCDAAAB', 'JEDBCDBD', 'JEDBCADD', 'JEDBCDBA', 'JEDAADDB', 'JEDBCADB']"
AN,"['JEDBCADD', 'JEDBCDBD', 'JFCDAAAB', 'JEDAADDB', 'JEDBCDBA', 'JEDAABAD', 'JEDBDDCB', 'JEDADBCA', 'JEDBCADB', 'JFCDABDC']"
AN,"['JEDAABAD', 'JEDBCDBD', 'JEDADBCA', 'JEDBDDCB', 'JFCDABDC', 'JFCDAAAB', 'JEDAADDB', 'JEDBCDBA', 'JEDBCADB', 'JEDBCADD']"
AN,"['JEDADBCA', 'JEDBCDBD', 'JFCDAAAB', 'JEDBCDBA', 'JEDAABAD', 'JEDBDDCB', 'JEDAADDB', 'JEDBCADD', 'JFCDABDC', 'JEDBCADB']"
AN,"['JFCDABDC', 'JEDBDDCB', 'JEDBCDBD', 'JEDBCADD', 'JFCDAAAB', 'JEDBCDBA', 'JEDAADDB', 'JEDADBCA', 'JEDAABAD', 'JEDBCADB']"
AN,"['JEDBCDBA', 'JEDBCADB', 'JEDADBCA', 'JEDBCDBD', 'JFCDAAAB', 'JEDAABAD', 'JEDAADDB', 'JFCDABDC', 'JEDBDDCB', 'JEDBCADD']"
AN,"['JEDBCDBA', 'JFCDABDC', 'JEDBCDBD', 'JEDAADDB', 'JEDADBCA', 'JEDAABAD', 'JEDBCADB', 'JFCDAAAB', 'JEDBCADD', 'JEDBDDCB']"
AN,"['JFCDAAAB', 'JFCDABDC', 'JEDAADDB', 'JEDBCADD', 'JEDBDDCB', 'JEDBCDBD', 'JEDBCDBA', 'JEDAABAD', 'JEDADBCA', 'JEDBCADB']"
AN,"['JEDAADDB', 'JEDBCADD', 'JFCDAAAB', 'JFCDABDC', 'JEDAABAD', 'JEDADBCA', 'JEDBCDBA', 'JEDBCADB', 'JEDBDDCB', 'JEDBCDBD']"
AN,"['JEDBCADB', 'JEDBCADD', 'JEDAADDB', 'JFCDAAAB', 'JEDBCDBA', 'JEDBCDBD', 'JEDBDDCB', 'JEDADBCA', 'JEDAABAD', 'JFCDABDC']"
AN,"['JEDBCADD', 'JEDBCDBA', 'JEDAABAD', 'JEDBCADB', 'JFCDAAAB', 'JEDADBCA', 'JEDAADDB', 'JFCDABDC', 'JEDBCDBD', 'JEDBDDCB']"
AN,"['JEDBCADD', 'JEDAADDB', 'JFCDABDC', 'JEDADBCA', 'JEDBCDBD', 'JFCDAAAB', 'JEDBCADB', 'JEDBDDCB', 'JEDBCDBA', 'JEDAABAD']"
AN,"['JFCDABDC', 'JEDBCDBA', 'JEDBDDCB', 'JEDBCADD', 'JFCDAAAB', 'JEDBCADB', 'JEDAABAD', 'JEDBCDBD', 'JEDADBCA', 'JEDAADDB']"
AN,"['JEDADBCA', 'JEDAADDB', 'JFCDABDC', 'JEDBCADD', 'JEDBDDCB', 'JFCDAAAB', 'JEDBCADB', 'JEDBCDBA', 'JEDAABAD', 'JEDBCDBD']"
AN,"['JEDADBCA', 'JEDAABAD', 'JFCDAAAB', 'JEDBDDCB', 'JEDBCDBD', 'JEDBCADB', 'JEDBCADD', 'JEDAADDB', 'JFCDABDC', 'JEDBCDBA']"
AN,"['JEDBCADB', 'JFCDAAAB', 'JFCDABDC', 'JEDBCDBD', 'JEDBCDBA', 'JEDADBCA', 'JEDBDDCB', 'JEDAADDB', 'JEDBCADD', 'JEDAABAD']"
AN,"['JEDADBCA', 'JEDAABAD', 'JEDAADDB', 'JEDBCDBA', 'JEDBCDBD', 'JFCDAAAB', 'JEDBCADB', 'JFCDABDC', 'JEDBDDCB', 'JEDBCADD']"
AN,"['JEDBCDBA', 'JFCDAAAB', 'JEDBCADB', 'JEDBDDCB', 'JEDADBCA', 'JEDAABAD', 'JEDBCDBD', 'JFCDABDC', 'JEDAADDB', 'JEDBCADD']"
AN,"['JFCDAAAB', 'JEDBDDCB', 'JEDBCADB', 'JEDAABAD', 'JEDBCADD', 'JEDAADDB', 'JEDBCDBD', 'JFCDABDC', 'JEDADBCA', 'JEDBCDBA']"
AN,"['JEDAABAD', 'JEDBCDBD', 'JFCDABDC', 'JEDAADDB', 'JEDBCADB', 'JEDBDDCB', 'JFCDAAAB', 'JEDADBCA', 'JEDBCDBA', 'JEDBCADD']"
AN,"['JFCDABDC', 'JEDBCADB', 'JEDADBCA', 'JEDBDDCB', 'JEDAADDB', 'JFCDAAAB', 'JEDBCADD', 'JEDBCDBA', 'JEDAABAD', 'JEDBCDBD']"
AN,"['JEDAADDB', 'JEDBCDBA', 'JEDBDDCB', 'JFCDABDC', 'JEDADBCA', 'JFCDAAAB', 'JEDBCADB', 'JEDBCDBD', 'JEDAABAD', 'JEDBCADD']"
AN,"['JEDBCDBD', 'JEDAABAD', 'JFCDAAAB', 'JEDBDDCB', 'JEDAADDB', 'JEDBCDBA', 'JEDBCADD', 'JEDBCADB', 'JEDADBCA', 'JFCDABDC']"
AN,"['JEDBCADD', 'JEDBCDBA', 'JEDBCADB', 'JEDBDDCB', 'JEDBCDBD', 'JEDAADDB', 'JEDADBCA', 'JFCDABDC', 'JEDAABAD', 'JFCDAAAB']"
AN,"['JEDADBCA', 'JEDAADDB', 'JEDBCDBD', 'JEDBDDCB', 'JEDBCDBA', 'JEDBCADB', 'JFCDABDC', 'JEDBCADD', 'JFCDAAAB', 'JEDAABAD']"
AN,"['JEDADBCA', 'JEDBCADD', 'JEDBCADB', 'JEDBCDBD', 'JFCDABDC', 'JEDAABAD', 'JEDBDDCB', 'JEDBCDBA', 'JEDAADDB', 'JFCDAAAB']"
AN,"['JFCDAAAB', 'JEDBCDBD', 'JEDADBCA', 'JEDAABAD', 'JFCDABDC', 'JEDBCADB', 'JEDBDDCB', 'JEDBCADD', 'JEDBCDBA', 'JEDAADDB']"
AN,"['JEDAADDB', 'JFCDABDC', 'JEDBCDBD', 'JEDAABAD', 'JFCDAAAB', 'JEDBCADB', 'JEDBDDCB', 'JEDBCDBA', 'JEDADBCA', 'JEDBCADD']"
AN,"['JEDBCDBD', 'JFCDABDC', 'JEDAADDB', 'JEDADBCA', 'JFCDAAAB', 'JEDBCDBA', 'JEDBDDCB', 'JEDBCADD', 'JEDBCADB', 'JEDAABAD']"
AN,"['JEDADBCA', 'JEDAADDB', 'JFCDAAAB', 'JEDBCADD', 'JEDAABAD', 'JEDBCADB', 'JEDBDDCB', 'JEDBCDBA', 'JFCDABDC', 'JEDBCDBD']"
AN,"['JEDBDDCB', 'JFCDAAAB', 'JEDADBCA', 'JEDAADDB', 'JEDBCADB', 'JEDBCDBA', 'JEDBCADD', 'JFCDABDC', 'JEDAABAD', 'JEDBCDBD']"
AN,"['JFCDAAAB', 'JEDAADDB', 'JEDADBCA', 'JEDBCADB', 'JEDAABAD', 'JFCDABDC', 'JEDBCADD', 'JEDBDDCB', 'JEDBCDBA', 'JEDBCDBD']"
AN,"['JEDADBCA', 'JFCDABDC', 'JEDBCADD', 'JEDAADDB', 'JEDBDDCB', 'JEDBCADB', 'JEDAABAD', 'JFCDAAAB', 'JEDBCDBA', 'JEDBCDBD']"
AN,"['JFCDAAAB', 'JFCDABDC', 'JEDBCDBD', 'JEDBCADB', 'JEDADBCA', 'JEDBDDCB', 'JEDBCDBA', 'JEDAADDB', 'JEDAABAD', 'JEDBCADD']"
AN,"['JEDAABAD', 'JEDBCDBA', 'JFCDAAAB', 'JEDBDDCB', 'JEDADBCA', 'JFCDABDC', 'JEDBCADB', 'JEDBCADD', 'JEDBCDBD', 'JEDAADDB']"
AN,"['JFCDABDC', 'JEDAABAD', 'JEDBCDBA', 'JEDBDDCB', 'JEDBCDBD', 'JEDBCADB', 'JEDBCADD', 'JEDAADDB', 'JFCDAAAB', 'JEDADBCA']"
AN,"['JEDBCDBD', 'JFCDAAAB', 'JEDADBCA', 'JFCDABDC', 'JEDAADDB', 'JEDBCADB', 'JEDBCDBA', 'JEDAABAD', 'JEDBCADD', 'JEDBDDCB']"
AN,"['JFCDABDC', 'JEDAADDB', 'JEDBCDBA', 'JFCDAAAB', 'JEDBDDCB', 'JEDAABAD', 'JEDBCADB', 'JEDADBCA', 'JEDBCADD', 'JEDBCDBD']"
AN,"['JEDBCADD', 'JEDBCADB', 'JEDBCDBD', 'JEDBDDCB', 'JFCDABDC', 'JEDBCDBA', 'JEDAABAD', 'JEDAADDB', 'JEDADBCA', 'JFCDAAAB']"
AN,"['JEDBDDCB', 'JEDBCADB', 'JEDBCDBA', 'JEDADBCA', 'JEDAADDB', 'JEDBCADD', 'JEDAABAD', 'JEDBCDBD', 'JFCDAAAB', 'JFCDABDC']"
AN,"['JEDBDDCB', 'JEDBCADD', 'JEDADBCA', 'JEDAADDB', 'JEDBCADB', 'JFCDAAAB', 'JEDBCDBA', 'JEDBCDBD', 'JEDAABAD', 'JFCDABDC']"
AN,"['JEDBCDBD', 'JEDBCDBA', 'JEDADBCA', 'JFCDAAAB', 'JEDBDDCB', 'JFCDABDC', 'JEDBCADD', 'JEDAADDB', 'JEDBCADB', 'JEDAABAD']"
AN,"['JEDBDDCB', 'JFCDABDC', 'JEDBCADB', 'JEDADBCA', 'JEDBCDBA', 'JEDAADDB', 'JFCDAAAB', 'JEDAABAD', 'JEDBCDBD', 'JEDBCADD']"
AN,"['JFCDAAAB', 'JEDAABAD', 'JEDBDDCB', 'JEDBCADB', 'JEDADBCA', 'JEDBCADD', 'JFCDABDC', 'JEDBCDBD', 'JEDAADDB', 'JEDBCDBA']"
AN,"['JEDBCADD', 'JFCDAAAB', 'JEDBDDCB', 'JEDAADDB', 'JEDBCADB', 'JEDAABAD', 'JEDBCDBD', 'JFCDABDC', 'JEDADBCA', 'JEDBCDBA']"
AN,"['JEDADBCA', 'JEDBCDBA', 'JFCDABDC', 'JEDBCADD', 'JEDBCDBD', 'JEDBCADB', 'JEDBDDCB', 'JEDAADDB', 'JEDAABAD', 'JFCDAAAB']"
AN,"['JFCDAAAB', 'JEDADBCA', 'JEDBDDCB', 'JEDBCDBA', 'JEDBCADB', 'JFCDABDC', 'JEDBCDBD', 'JEDAADDB', 'JEDAABAD', 'JEDBCADD']"
AN,"['JEDBCDBD', 'JEDAADDB', 'JEDADBCA', 'JEDBDDCB', 'JEDAABAD', 'JEDBCADB', 'JFCDABDC', 'JEDBCADD', 'JFCDAAAB', 'JEDBCDBA']"
AN,"['JEDBCDBA', 'JEDBCDBD', 'JEDBCADD', 'JFCDAAAB', 'JEDBDDCB', 'JEDADBCA', 'JFCDABDC', 'JEDAADDB', 'JEDBCADB', 'JEDAABAD']"
AN,"['JEDBCDBD', 'JEDBCDBA', 'JEDAABAD', 'JFCDAAAB', 'JEDBDDCB', 'JEDBCADD', 'JEDBCADB', 'JEDADBCA', 'JFCDABDC', 'JEDAADDB']"
AN,"['JEDBCDBD', 'JEDBCADB', 'JEDAADDB', 'JEDBDDCB', 'JFCDAAAB', 'JEDBCDBA', 'JEDAABAD', 'JEDBCADD', 'JFCDABDC', 'JEDADBCA']"
AN,"['JEDBDDCB', 'JEDAABAD', 'JFCDABDC', 'JEDAADDB', 'JEDADBCA', 'JEDBCDBA', 'JFCDAAAB', 'JEDBCADB', 'JEDBCDBD', 'JEDBCADD']"
AN,"['JEDADBCA', 'JEDBCADB', 'JEDBDDCB', 'JEDAADDB', 'JFCDABDC', 'JEDBCDBA', 'JEDBCADD', 'JEDAABAD', 'JEDBCDBD', 'JFCDAAAB']"
AN,"['JEDBCADB', 'JFCDABDC', 'JEDBDDCB', 'JEDBCADD', 'JEDAADDB', 'JEDBCDBA', 'JEDBCDBD', 'JFCDAAAB', 'JEDAABAD', 'JEDADBCA']"
AN,"['JEDBDDCB', 'JFCDAAAB', 'JEDADBCA', 'JFCDABDC', 'JEDAADDB', 'JEDBCADD', 'JEDBCADB', 'JEDAABAD', 'JEDBCDBA', 'JEDBCDBD']"
AN,"['JEDADBCA', 'JEDBCDBA', 'JEDBCADB', 'JFCDABDC', 'JEDAADDB', 'JFCDAAAB', 'JEDBCDBD', 'JEDBCADD', 'JEDAABAD', 'JEDBDDCB']"
AN,"['JEDAADDB', 'JEDBCADD', 'JFCDAAAB', 'JFCDABDC', 'JEDBCDBA', 'JEDBCDBD', 'JEDAABAD', 'JEDADBCA', 'JEDBDDCB', 'JEDBCADB']"
AN,"['JEDADBCA', 'JEDBCDBD', 'JFCDABDC', 'JEDAADDB', 'JFCDAAAB', 'JEDBCDBA', 'JEDAABAD', 'JEDBCADB', 'JEDBCADD', 'JEDBDDCB']"
AN,"['JEDAADDB', 'JEDBCADB', 'JEDBCDBD', 'JEDADBCA', 'JEDBDDCB', 'JEDAABAD', 'JFCDABDC', 'JEDBCDBA', 'JEDBCADD', 'JFCDAAAB']"
AN,"['JEDBCADD', 'JEDBCDBA', 'JEDAABAD', 'JEDAADDB', 'JEDBCDBD', 'JEDBCADB', 'JFCDAAAB', 'JEDBDDCB', 'JEDADBCA', 'JFCDABDC']"
AN,"['JEDBCADB', 'JEDADBCA', 'JEDBCADD', 'JEDBDDCB', 'JFCDABDC', 'JEDAADDB', 'JEDAABAD', 'JEDBCDBA', 'JFCDAAAB', 'JEDBCDBD']"
AN,"['JEDBCADD', 'JEDBCADB', 'JEDBDDCB', 'JEDBCDBA', 'JFCDAAAB', 'JEDADBCA', 'JEDBCDBD', 'JEDAADDB', 'JEDAABAD', 'JFCDABDC']"
AN,"['JEDAADDB', 'JEDADBCA', 'JEDBCADD', 'JEDBCDBD', 'JEDBCDBA', 'JEDBDDCB', 'JEDBCADB', 'JFCDAAAB', 'JFCDABDC', 'JEDAABAD']"
AN,"['JEDADBCA', 'JEDBDDCB', 'JFCDABDC', 'JFCDAAAB', 'JEDBCDBD', 'JEDAADDB', 'JEDBCADB', 'JEDBCDBA', 'JEDBCADD', 'JEDAABAD']"
AN,"['JEDADBCA', 'JEDAADDB', 'JEDBDDCB', 'JEDBCADB', 'JEDBCDBD', 'JEDBCADD', 'JFCDAAAB', 'JEDBCDBA', 'JFCDABDC', 'JEDAABAD']"
AN,"['JEDAADDB', 'JFCDAAAB', 'JEDBCDBD', 'JEDBCADB', 'JEDBCADD', 'JEDBDDCB', 'JFCDABDC', 'JEDBCDBA', 'JEDAABAD', 'JEDADBCA']"
AN,"['JEDBCADD', 'JEDBCADB', 'JEDAABAD', 'JEDBCDBA', 'JEDADBCA', 'JFCDAAAB', 'JFCDABDC', 'JEDBDDCB', 'JEDBCDBD', 'JEDAADDB']"
AN,"['JEDBCDBD', 'JFCDABDC', 'JEDBDDCB', 'JEDADBCA', 'JFCDAAAB', 'JEDAADDB', 'JEDBCADB', 'JEDBCADD', 'JEDAABAD', 'JEDBCDBA']"
AN,"['JEDBCADB', 'JEDBCDBA', 'JEDBDDCB', 'JEDBCDBD', 'JEDAADDB', 'JFCDAAAB', 'JFCDABDC', 'JEDAABAD', 'JEDBCADD', 'JEDADBCA']"
AN,"['JFCDAAAB', 'JEDBCADB', 'JEDBCADD', 'JFCDABDC', 'JEDAADDB', 'JEDBCDBD', 'JEDBCDBA', 'JEDADBCA', 'JEDBDDCB', 'JEDAABAD']"
AN,"['JEDBDDCB', 'JEDAADDB', 'JFCDAAAB', 'JEDAABAD', 'JFCDABDC', 'JEDBCDBA', 'JEDADBCA', 'JEDBCADB', 'JEDBCDBD', 'JEDBCADD']"
AN,"['JEDBCADD', 'JFCDAAAB', 'JEDAABAD', 'JEDADBCA', 'JEDBDDCB', 'JEDBCDBD', 'JFCDABDC', 'JEDBCDBA', 'JEDBCADB', 'JEDAADDB']"
AN,"['JFCDABDC', 'JEDAABAD', 'JEDADBCA', 'JEDBCADB', 'JEDBCDBD', 'JEDBCDBA', 'JEDAADDB', 'JEDBCADD', 'JFCDAAAB', 'JEDBDDCB']"
AN,"['JEDBCDBA', 'JEDAABAD', 'JEDBCADD', 'JEDBCADB', 'JEDBDDCB', 'JEDBCDBD', 'JFCDAAAB', 'JEDADBCA', 'JEDAADDB', 'JFCDABDC']"
AN,"['JEDBDDCB', 'JEDADBCA', 'JEDBCDBD', 'JEDAABAD', 'JEDBCADB', 'JEDBCDBA', 'JFCDABDC', 'JEDBCADD', 'JEDAADDB', 'JFCDAAAB']"
AN,"['JEDADBCA', 'JEDBCADD', 'JFCDABDC', 'JEDBCADB', 'JEDAADDB', 'JEDBCDBA', 'JEDBCDBD', 'JFCDAAAB', 'JEDBDDCB', 'JEDAABAD']"
AN,"['JEDBCADB', 'JFCDABDC', 'JFCDAAAB', 'JEDBCDBD', 'JEDAADDB', 'JEDBCADD', 'JEDADBCA', 'JEDBDDCB', 'JEDBCDBA', 'JEDAABAD']"
AN,"['JEDAABAD', 'JEDBCADB', 'JEDBCDBA', 'JFCDABDC', 'JEDAADDB', 'JEDBCADD', 'JEDBCDBD', 'JFCDAAAB', 'JEDADBCA', 'JEDBDDCB']"
AN,"['JEDBCADB', 'JEDBCDBA', 'JEDBCADD', 'JFCDABDC', 'JFCDAAAB', 'JEDBDDCB', 'JEDADBCA', 'JEDAADDB', 'JEDBCDBD', 'JEDAABAD']"
AN,"['JEDBCDBA', 'JEDAABAD', 'JEDBDDCB', 'JFCDABDC', 'JEDBCADB', 'JEDBCDBD', 'JFCDAAAB', 'JEDAADDB', 'JEDADBCA', 'JEDBCADD']"
AN,"['JEDAABAD', 'JFCDAAAB', 'JEDADBCA', 'JEDBCDBA', 'JFCDABDC', 'JEDBCADB', 'JEDBCDBD', 'JEDBCADD', 'JEDAADDB', 'JEDBDDCB']"
AN,"['JEDAADDB', 'JFCDAAAB', 'JEDBDDCB', 'JEDAABAD', 'JEDBCDBA', 'JEDBCDBD', 'JEDBCADD', 'JEDBCADB', 'JEDADBCA', 'JFCDABDC']"
AN,"['JEDAABAD', 'JEDAADDB', 'JFCDABDC', 'JEDADBCA', 'JEDBCADB', 'JEDBCADD', 'JEDBDDCB', 'JFCDAAAB', 'JEDBCDBD', 'JEDBCDBA']"
AN,"['JEDAABAD', 'JEDBCADD', 'JEDBCADB', 'JEDBCDBA', 'JFCDAAAB', 'JEDBDDCB', 'JFCDABDC', 'JEDAADDB', 'JEDADBCA', 'JEDBCDBD']"
AN,"['JEDBCADB', 'JFCDAAAB', 'JEDADBCA', 'JEDBDDCB', 'JEDAADDB', 'JEDAABAD', 'JFCDABDC', 'JEDBCADD', 'JEDBCDBD', 'JEDBCDBA']"
